contract_type,monthly_charges,support_calls,age,random_noise,time,event
0,66.00990508209809,3,23,0.02715490922249759,79,1
0,30.373231524815168,1,46,-0.2019999970586173,65,0
1,134.2902116375473,0,44,-0.4959992553353133,523,1
1,55.9070660698859,3,60,0.14275158734642754,144,1
0,74.76268152812628,1,19,0.7692063474975481,126,1
0,104.6802000835338,3,73,-0.45855266013119844,16,1
1,51.745182888063944,3,39,-0.17138267427367443,26,1
1,39.7639626033361,2,76,-0.2410589338319876,147,0
2,77.61211890324499,1,26,1.1638710455443118,213,0
1,20.0,2,28,-0.2571006178105865,248,1
2,61.36281769396239,2,33,-1.2344056577617455,523,1
1,77.35115992946217,3,62,-1.573434838990514,44,0
0,61.90144309524508,1,30,0.3627295665659698,49,1
0,23.696471704427587,2,71,-0.7606817398859019,131,1
1,117.82533868612036,1,71,0.6687245052724784,134,0
1,73.10614461847526,3,77,-1.3312199885071314,398,0
0,112.93456353285222,1,35,-0.5389121666106078,6,1
0,62.19891249458666,0,70,-1.3305688495201482,189,1
2,43.59964054927708,1,42,0.4346107155489233,377,0
1,78.0754276076548,2,50,0.6488475406246502,260,0
0,63.52638621015341,1,69,0.3386251576366002,50,1
0,34.66715626025926,2,27,-1.0859363204038428,35,1
0,114.09352776362488,0,75,-0.745763744110666,18,1
0,51.33189331318012,1,47,0.2343139886115539,38,1
0,20.0,2,68,-1.687741408124364,78,1
0,109.84498161871998,2,66,-0.24113494438790298,9,0
1,54.871059525621305,2,18,1.5169053533358814,110,0
0,51.76528322153127,3,50,-0.17995554918037482,9,1
2,20.0,4,66,-1.4885446390319514,315,0
2,122.22824459790972,3,32,-0.6074092476761354,57,1
0,31.315582383709376,2,46,-0.6306923256775757,260,1
1,71.7534844211695,0,19,2.140308779836561,240,0
0,97.37860967621322,4,28,1.6656790805138957,9,1
2,82.65150799009291,3,70,0.730935434101578,228,1
0,68.21037064023425,0,51,-0.3430759307413982,350,0
1,20.0,1,69,1.200629660979723,1,1
1,45.70825492698148,4,58,-1.1334596390504585,13,0
0,75.63401014127567,4,36,1.0765753152442592,71,1
0,46.384777900390105,1,19,0.9279735374200438,91,1
1,90.45230226445426,3,37,1.139186313350772,41,1
0,98.87508657400305,0,58,-0.4472211294638499,288,1
1,33.2146192656195,3,69,-1.2650855980982336,5,1
0,135.89938164936862,0,48,0.9779650129999213,39,1
1,93.02438033662392,1,77,-0.08524292913945923,560,1
0,69.94857538992808,3,70,0.6017806032986677,83,1
2,102.68609749229921,3,21,1.8208865915594061,427,1
0,140.9622331599992,1,46,-0.7222540723962968,13,1
0,26.838396968293914,5,73,-0.1433795048399753,29,1
0,63.24212072525939,7,47,1.569634504577714,3,1
0,20.0,2,30,0.6687317308552835,33,1
1,75.77954597944074,0,32,-0.6997827442045963,239,0
0,80.96182725775422,1,37,-0.9550177035394786,15,1
2,68.82513653671722,4,51,-0.5280806401033457,3,1
0,50.36399287005071,1,45,-0.7384147048028783,50,1
0,20.0,1,37,0.23734811948953083,112,1
0,81.20601050235305,2,67,0.07843450719759962,71,0
0,113.66303451745975,1,42,0.2792377542753513,99,1
0,52.26944632799704,1,44,-0.8408128015597823,131,1
0,83.20179787069435,2,47,-0.07083390752525513,58,1
0,22.95567059739848,0,73,-2.0556997739562166,264,1
0,83.71639191077541,1,58,0.14500631736136646,28,1
1,58.19853106766029,0,37,1.1754406449558652,94,0
1,47.12746148191257,2,18,-1.4247459093461803,365,1
0,47.189090763516084,1,52,0.48342823064746115,9,1
0,58.1916525390097,0,72,-0.6110143517605632,59,1
2,81.47299947077606,1,66,0.8025011536933694,697,0
1,30.635103964134466,0,60,0.15864745121227877,371,0
1,58.086540052964416,1,41,0.40470411266044076,340,1
0,68.75584666002557,0,42,0.06482389875544045,86,0
1,37.02882326404422,4,57,1.3283318063843528,122,1
1,123.89995605025051,3,70,0.34741047769510236,278,1
1,44.395135598159754,0,29,-0.7054237140024512,99,0
2,49.91689259099529,4,28,0.09871505232100361,556,1
0,123.95440261414353,1,77,0.16239990651958913,22,1
1,86.58715685798444,3,30,-0.4197697123668127,347,1
2,41.90223981269074,2,64,-0.6768107355463147,110,0
0,103.18694676579906,1,42,0.19927221274844584,21,1
0,76.02096082866635,0,69,0.055789628616553615,111,1
0,77.71760263334505,2,42,1.0639558450458475,5,1
0,59.66568373742642,4,34,-0.41495587913281295,26,1
1,47.5175203912908,0,29,-1.9808538474953072,268,0
1,80.13298297163804,1,76,-0.3638707984633129,197,1
0,53.64738310013229,1,68,-1.626430758916577,118,0
0,124.50266888725314,2,69,0.41567197409657614,43,1
0,31.921266842706878,4,28,-1.6738979283487876,26,1
0,116.08470318564835,2,27,-0.9883710624141014,37,1
1,66.66043453606598,1,34,-0.362334458274863,681,1
2,78.97257202063318,1,77,1.5439506047611449,650,0
2,94.99473299888304,0,71,-1.0728901157149175,481,0
0,51.09252114986691,2,62,0.0124049831465862,29,1
2,95.9274515409591,2,33,0.579976576957259,412,0
1,20.0,1,69,1.4840605532206974,155,1
1,48.400314003341826,0,37,0.7777947517214098,10,1
0,42.278115779768044,0,66,1.0939069516324653,38,1
0,32.39481962884715,1,22,0.8643070588515412,243,1
0,63.551354857631466,0,58,-1.2091229713961391,121,0
0,81.57249904545084,1,71,0.35969210431704673,38,1
0,91.07979995497918,3,73,0.8486609521722227,34,1
0,77.22630271601223,1,49,-0.9565002896740199,126,1
0,50.029196053193594,3,44,-0.5797598767240226,24,1
1,81.07049313475501,4,21,-0.8031922951270563,77,1
0,73.72857084552552,0,58,0.7726229859680331,10,1
0,98.08168503808048,1,65,-0.06928112032913199,38,0
2,93.3081010879455,3,24,-0.320845894335097,318,1
2,70.91429241761887,0,63,-1.2816699166529877,93,0
1,43.08240981516229,0,31,-0.06739425319379243,14,0
2,50.41149532503758,2,56,-0.567588354984749,466,0
1,53.506319210859004,1,41,0.24333956526416234,453,1
2,60.542009982512326,0,65,-1.1429671986454508,129,0
0,78.0415128276926,2,35,0.17790625950620062,1,1
0,91.45523170384175,2,77,-0.4389507704988207,53,1
0,68.46643920953866,3,55,-1.2492969257351465,97,1
0,70.48374363701417,1,56,-1.3272840378781467,147,1
0,74.29918915000012,2,68,-1.1770203880226942,259,1
1,54.5228406060298,0,57,-0.20639905744054216,118,1
1,42.23823227071132,1,18,0.1209954343635004,150,1
1,20.0,0,34,0.2698236323771812,681,0
0,49.14551925769383,0,43,0.3075529177284476,50,1
2,84.1943635980336,1,68,-0.7585232609792003,62,1
1,48.91265685881298,1,39,1.0584029080951756,287,1
0,62.86578887722181,0,56,-0.442225526008153,55,1
1,83.99293862236951,1,35,0.45014976005973206,120,1
0,85.62068489268006,0,79,-0.1641554334938168,203,0
0,37.61401443501883,1,55,0.3756212317030415,38,1
2,99.91178069360924,0,45,-0.21432806614491376,228,0
0,103.82050268066456,0,38,0.3936348765745664,14,1
0,36.104504283443205,0,55,-0.00738886988032359,76,0
2,45.284893910765376,3,50,0.8138405706506889,409,0
1,105.73272049438575,0,47,-0.8186850432111983,65,1
0,65.59439436234098,2,59,-1.7698913358905783,18,1
0,20.0,1,72,-0.9733574194340967,165,0
0,28.009554858019413,0,25,1.0689184152380338,74,1
1,62.51891124482556,4,47,-0.1545588198877396,368,0
0,35.108720491461945,0,56,0.09206229554656235,166,1
0,57.59728688090676,1,26,-1.053636614046387,24,1
2,70.97188641050737,2,50,0.0655537251502785,391,0
1,113.86763812104186,2,75,-1.0228126440726963,75,1
0,61.28638251316633,1,74,-0.875781275052755,38,1
1,102.17625398718278,2,60,-0.4024836828238803,87,1
1,112.86280486110311,0,76,0.4450972578421455,72,0
0,113.02929008056228,3,46,0.5518475806425102,6,1
0,78.54263780156705,2,48,0.579044897937837,30,1
2,20.0,2,20,-1.588084115044374,70,1
0,83.82474596211595,3,67,-0.006664500390261396,69,1
1,101.45199663440623,1,55,-0.19678183338273603,138,1
0,67.56798683693748,2,28,-1.5321824160814554,20,1
0,122.33751610225745,0,22,0.015983766722198454,77,1
0,95.79500684402373,3,48,-0.25042721743676133,33,0
0,87.04820131458352,2,37,0.5115256721178874,96,1
0,102.59142133617513,2,21,0.08124707623980247,21,1
0,80.00109553782634,0,25,-0.5493205302832531,228,1
2,20.0,2,59,0.9257624504569774,159,0
2,55.02583145588903,2,78,-2.2212335007751243,156,0
1,105.9150408174356,1,52,-0.06426512842961017,60,0
2,45.77225979705112,1,30,-1.7632509319919358,65,0
0,63.295824842891825,1,66,-0.9121932712061199,100,1
2,38.65491058290786,1,22,0.5248137030093496,14,0
0,123.51767785605307,0,57,-1.274197480440803,72,1
2,120.44477372254046,3,36,-1.4237178187039348,3,1
2,43.483933145778124,1,35,2.3819449834156243,727,0
1,74.41894001167252,2,50,-1.3592890514201645,97,1
2,49.58517856707857,1,78,1.6505209030879733,137,0
1,88.44833917094134,3,21,-0.1722021645792605,39,1
0,85.29049231726987,5,76,-0.5248291214389753,6,1
0,94.35116714839796,2,35,0.5667863905882048,62,1
1,79.95755343123662,1,63,1.3365940755444992,230,1
0,150.0,1,41,-1.1460679421083284,45,1
1,39.16228704967783,1,60,-0.5102497897285304,237,0
2,20.0,0,46,0.8468697346842523,601,0
0,58.20729397895616,0,48,0.287994312427,142,1
1,22.960352033191974,2,75,1.1019178306413826,721,0
2,25.226131899820217,1,45,0.5151119544317794,163,0
2,39.96056037406099,2,26,1.8082240091491482,648,0
2,42.33433283705118,5,62,0.17858859883365027,261,1
1,41.3614569414982,4,43,0.22181114833096185,95,1
2,85.54656851336235,0,66,0.32172137201579876,654,0
1,54.81432816743992,0,64,-0.142488851726558,337,1
0,64.6145627538256,2,19,0.8480871588009244,86,1
0,96.82698323502805,2,23,0.23704122386302606,7,1
1,47.01032425655721,2,46,0.7881800091451439,357,0
0,62.06362303885834,1,43,0.9444998536241601,165,1
1,80.97279958278747,1,45,0.4284546815603274,144,1
1,20.0,2,24,0.5017163242341968,22,1
0,20.0,1,51,-1.0103297875965338,207,1
1,80.38351986393168,4,73,-0.5503535878198212,163,1
1,84.76042841700695,0,62,0.8433834529907315,37,0
0,131.92660404557233,3,27,1.4236311818185134,7,1
0,74.7428462760043,6,65,-1.9404302255083603,1,1
0,94.59219151774285,4,58,-0.5678631472514148,59,1
0,64.13582069242078,2,57,0.023620602414650072,21,1
2,78.9168166475526,2,74,-0.8792744620806778,307,0
0,120.01770525248602,1,64,-0.8225196441816829,4,1
1,20.0,2,39,0.4749198737938048,587,0
0,82.40848772715042,2,44,1.5813759691714335,8,1
0,134.06760190232097,2,56,-2.031823556322141,42,1
2,78.46102657628028,2,39,-0.17047614898169622,504,0
1,119.51718889698543,2,72,0.4632803417903879,308,0
0,51.12363551411673,0,36,0.7802139722002417,7,1
0,69.0385751750886,1,53,0.31912734306903845,35,1
0,71.00574107165762,0,26,1.7614025499361152,11,1
0,20.0,1,36,0.02890659332579404,301,0
1,34.954665164493996,2,19,1.3119927903920974,21,0
0,37.093747618480414,1,45,-0.6463676703459691,107,1
0,94.66198234097583,1,78,0.05798294658884979,11,1
0,96.16459317052166,2,76,-1.2127150757988507,35,1
2,79.721093281196,2,56,0.9008644405489943,107,0
2,94.72308690567118,2,39,-0.1204428626411764,403,1
0,65.07551761834678,0,68,0.357821062519898,234,1
1,106.0579500861863,1,23,-0.31336863128507375,20,1
0,70.26365327896215,2,64,0.5864285016590159,70,1
0,71.73592142280269,3,24,0.3974339738557521,77,1
1,62.032221002127656,1,23,-0.9946514299712064,553,0
2,90.53351432909284,3,50,-0.9367674325830104,414,0
2,57.364035501612605,2,77,-0.027768730341351775,282,0
1,99.29294131594204,0,31,0.6595739574066574,260,0
0,36.0355257785198,2,18,1.8628955531138476,14,1
1,37.032512358154186,1,42,0.302990856665729,78,1
0,90.62280265379513,2,23,1.0075314024885402,21,0
1,67.34367356250962,2,45,-1.6128509347641686,367,0
0,56.38325751540615,0,35,2.0129558494339825,12,1
1,96.7017319742638,0,44,0.6056862111291927,58,1
0,51.782157577417465,2,66,-0.049604511158779736,21,0
0,63.9939623709889,2,76,-0.1646960474579254,18,1
2,111.97683850213478,2,77,-1.1071997978589982,330,0
0,116.17427037431952,2,19,-0.8212867957201709,10,1
1,117.17194630810981,4,57,1.910435632133414,1,1
0,61.53622669198266,1,38,-0.9890044382860126,87,1
0,106.92108714953412,1,40,-1.008267757866345,138,1
0,41.53141516693965,1,72,-0.7022204860755791,118,0
0,42.79291375833817,3,19,-1.1981807529612727,102,1
2,20.0,0,33,0.015306574845510054,68,0
0,120.18604605695589,2,21,1.0889105126652388,89,1
2,44.080604527717654,0,51,-0.6104923262720335,344,0
1,66.2040226075882,1,72,-1.3733242797608214,326,0
0,42.690269742151486,2,22,0.2918613130146538,1,0
1,90.85495744990422,2,66,-0.05577433767981306,77,1
1,58.73099017847979,4,51,1.0027245500816246,46,1
1,30.85549328701152,2,39,-0.45450829930227044,321,0
0,83.24987692558182,1,63,-0.26015677962667516,7,1
0,26.988099255693143,3,37,-0.14953036454326896,46,0
2,44.877828240535266,2,56,0.0890041105534821,268,0
2,20.0,4,64,-0.39256167735758984,412,1
2,27.281256634071795,0,67,-0.5546441080460088,336,0
1,20.0,4,61,-0.5653872091201171,218,0
0,25.56562826134853,0,51,0.7152232680817521,210,1
0,69.92893251601576,1,61,0.8502455193688858,168,1
0,53.69179311720842,1,23,-0.4711130235913006,5,1
1,129.76109907877927,3,73,1.299485998181762,150,0
0,125.01689638073125,1,46,-0.0287040717003548,23,1
0,43.962326117465395,1,50,-1.337846371815948,307,0
2,86.71412855210446,2,70,-1.6523840564542558,130,1
0,92.47847670638353,3,18,1.2182579226197263,49,1
0,52.0756342592679,0,64,-0.3730037252610738,156,1
0,25.133753905053887,1,76,-1.214064523072579,70,1
2,69.63104652075828,3,65,-2.259276171435535,25,0
1,64.81462975557668,0,71,-0.39571611087514297,598,0
0,56.92706509088143,1,24,0.40475085899636126,3,1
2,83.26950604493456,1,39,-0.6976911440462046,213,0
2,47.47811178983204,0,49,-1.0532451601338715,127,0
0,35.44007357262571,1,31,-0.5493757686067274,188,1
1,73.27248911049496,2,78,1.2431920191448558,426,0
1,81.57910277706628,3,74,-1.3929816176751906,55,1
1,34.70065168299841,2,68,-0.6417010304225171,168,1
0,97.84271832973243,3,41,1.2107577396175906,14,1
2,20.0,0,36,0.4941762894237535,220,0
1,52.656596238530696,2,44,0.1791278137789563,370,0
0,62.259743914071734,3,77,-0.6484461354162487,179,1
0,50.9132886204421,0,78,0.030504814500427926,151,0
0,53.04818579346423,3,78,-0.5378290684533007,114,1
0,126.13223446924343,2,40,-0.859386131070751,182,1
1,44.47347732883304,2,79,-1.0800574753017402,185,1
0,143.23665167415743,5,62,0.7840955963724985,4,1
0,83.11380339193155,2,38,-0.06040613221613558,85,1
1,72.76165411935976,1,61,0.31451374380269603,3,0
0,84.28721060162998,2,46,0.15167318580140368,3,1
2,145.89783247755855,6,18,0.4409188278083594,4,1
0,40.19220988205656,1,48,-0.2547187899858918,159,0
0,36.387462431908325,2,44,-0.48165745105457425,95,1
0,47.35401410284237,0,61,-0.8152803293911224,48,1
0,70.96429440893682,5,53,-1.4139691334071136,27,1
0,20.0,3,79,-1.1220331706229165,11,1
1,70.67017717955824,5,78,-0.3654177211002216,156,0
2,120.80641400241015,2,44,-1.6030394844354783,127,0
0,74.54222171874332,0,32,-1.3822859041360303,518,1
1,61.21943623074169,0,42,1.0421398926351775,120,1
1,51.45518653949118,1,65,0.22417948485379244,653,0
2,96.95535113654694,1,32,-0.45183672820352067,46,0
0,45.225016802858576,3,57,2.2715744589045603,31,1
0,125.39187761797743,1,36,-1.6482497187130287,37,1
0,128.0007924314307,2,64,0.9756112764618219,37,1
1,77.70252395985362,3,67,-0.11146608277941604,499,0
2,69.65454735770065,1,28,0.7850470229128118,582,0
0,100.91979424724678,1,58,0.10895371727080708,35,0
0,102.84395506681976,4,50,-1.8722450622452576,1,1
2,45.82024806821754,2,58,0.09546046755882846,509,0
2,54.203346005898936,2,77,0.33555585463959803,235,0
2,30.329576959501132,2,40,-2.191985298524414,110,0
1,82.27194815002171,3,29,1.9440482938018984,287,0
0,89.99883650370673,1,19,0.3112075941727721,107,1
1,29.50223086416181,0,60,0.6719877401364955,361,0
1,56.34403285551522,0,38,-1.1655293895763117,571,0
0,29.582382472559523,4,31,0.6906175221456182,29,1
1,43.03600569268487,2,51,1.0895044595630559,7,1
1,86.53051180678898,2,32,0.25356822813784585,87,0
0,47.99553799965162,1,38,-0.009371558520764512,123,1
1,60.975221319031036,2,40,-0.8935881248984164,197,0
1,21.180648161580535,1,38,-0.21620691778332585,31,1
2,75.60970629173993,1,67,-0.5120295142592802,471,0
0,68.67180040466053,1,76,0.5719956373926842,11,1
0,48.13122249900513,1,31,-0.8498759251174026,20,1
1,64.32957106952577,0,38,0.5646507215035573,673,1
0,75.40884641510333,1,77,-0.8389855627296565,25,1
1,45.55395553271968,1,29,-0.2623525541600184,318,0
1,25.71212367994662,2,59,0.6160443970128167,122,0
0,124.16723298060447,1,63,-0.7037967199860439,14,1
1,51.00181885869182,3,71,0.6505364889776019,13,0
0,100.3251920506094,3,22,-0.27095067337694356,2,0
2,150.0,2,19,1.1617832013557894,8,1
2,32.665406503334026,4,39,0.07778434197711431,6,1
1,83.4948164117953,0,23,1.10227652658535,287,0
1,48.77343144117681,3,61,1.7934649248771786,270,0
0,53.836290862698675,4,19,-0.2413010217013114,69,1
2,48.393639369796304,2,46,0.6449549840273966,490,1
1,36.23035096598245,5,78,-0.6375679253228755,28,1
1,68.76125914646016,2,53,-1.0328144095081981,302,1
2,25.764919388552933,1,24,-0.19545965738642843,199,0
0,98.40422699535611,2,33,-1.362600279749463,23,1
2,71.65008808100124,3,50,-0.9376077796473099,491,0
0,82.67304918704319,0,50,0.5914325993210678,16,1
0,56.01434164161331,1,31,-0.5136490154488385,19,1
0,58.98388197364755,1,60,0.7105140871218615,95,1
2,78.62691715501984,1,29,0.29941193801748717,201,1
2,35.078481027825234,2,60,1.8511540620191151,105,0
1,59.260286967599924,4,23,0.5243372855760459,41,1
1,44.211594583646374,4,72,1.1142180702793143,103,1
1,43.28293568226957,3,29,0.4018846631275464,12,1
2,20.0,2,70,0.3113935010780726,291,0
0,110.1797976844,6,48,1.164733042113315,3,1
0,49.40383740538694,4,29,0.6687974658652647,1,1
0,104.90128165490651,0,27,0.21006361295742812,106,1
1,102.06376964182877,1,57,0.20565466592971773,593,1
1,31.420008804505187,1,44,0.538229311830416,174,0
0,37.34766292981463,2,69,-0.671373519459885,13,1
0,146.81508878067052,1,68,-0.7137994661386983,2,1
2,122.5277782578143,0,24,1.4254059323729322,653,0
0,69.05444460015687,0,63,1.8644136638599977,122,1
1,77.72119319252049,1,53,-0.9288824584101658,109,1
2,51.07460791158434,1,50,-0.6689944324397042,713,0
0,82.9705814260102,0,44,1.1425228195041448,176,1
0,48.484542978325855,1,25,0.5335199931423965,41,1
1,20.0,2,22,0.6764281053209221,575,0
2,30.353326404668472,2,78,0.8966012948530571,546,0
1,70.63278243551761,2,25,-0.2407321617440756,170,0
2,36.06798293492237,0,57,0.32996992499018646,238,0
0,67.98167605259397,2,77,0.2521921506980921,81,1
1,37.760168817014105,2,38,-0.8584916002454605,114,1
1,46.529382324940194,2,41,0.31509094321570386,152,0
2,95.59495919239575,1,24,1.237710696149668,297,1
0,77.42441642920313,2,78,-0.33413323884336144,81,1
2,69.71006736059958,3,36,0.15256924874093414,55,0
1,96.36891919211953,1,48,0.206708916010856,63,1
0,84.41825780042042,2,53,-0.28466455043527067,12,1
0,113.39689873754102,0,44,0.6769012376943577,4,1
2,56.204222130545794,3,77,-0.6800656312549874,727,0
0,57.110950644174736,1,46,1.332645518695934,455,1
0,30.966722008259644,4,40,0.6262055616322454,68,1
0,57.13057847882741,2,37,-0.9367686006728946,152,1
2,98.94309682907337,2,23,1.6980096848862534,6,1
1,108.99962116786402,1,29,0.16810146126159542,38,1
1,98.80915504260004,1,67,-0.7229475172350517,278,1
0,20.0,2,29,1.1045545249911912,262,0
1,102.49435637982202,3,67,0.49467151944802507,71,0
1,20.0,1,20,-1.7719597042340383,224,0
2,96.94351972367042,3,59,-0.5256603172438536,110,1
2,58.966464202868345,2,56,0.2790973372215437,252,1
0,91.07599941801567,2,52,-2.1595666776426587,25,1
1,30.026549563163023,1,77,0.08507008538739401,394,0
0,105.1350289811844,2,36,0.15797937270525989,2,1
1,26.050757616853332,1,62,-1.1834918823758225,487,0
0,49.94635267440467,2,79,0.2706448862599635,235,1
0,40.05716116692894,3,21,0.007463839125033536,134,1
0,20.0,2,48,-1.1912941058850146,28,0
1,72.83582702765405,1,59,0.9195605468628252,7,1
0,124.18267353510885,1,55,0.837853794767805,141,0
1,150.0,0,50,-0.28973708685236127,138,1
0,72.91467361258744,0,23,-0.19858132339182377,298,1
0,103.50043825202567,2,25,0.7262639375953454,10,1
1,76.96283913785612,1,45,-0.20066314311180655,250,1
0,84.96649584304639,2,32,-1.9309082005201545,3,1
0,59.73554046618283,2,48,0.48693655739992736,3,1
1,75.85230776267807,0,25,-0.8132593207385084,5,0
0,86.12436113819285,2,71,-0.3898430544175937,96,1
0,52.64620813371006,2,23,1.4578705679514758,61,1
0,67.67517100321037,1,46,-0.13397847400879806,13,0
2,68.24709643007536,1,68,0.001734935873873215,258,0
1,94.79209951991574,1,63,0.5096672754635975,148,1
1,38.01903485116958,3,51,0.5053339438740322,56,0
1,68.45373374177045,1,24,-0.9191977673777834,305,1
0,127.36016407158093,2,57,-0.06029851553437441,39,1
0,104.92180457757813,0,27,0.036152527925827134,356,1
1,110.47537146666116,0,30,0.27202689662882695,193,0
0,70.73295520534103,0,79,0.28922194091661935,81,1
0,79.62992691058069,3,39,2.5874412287774575,97,1
0,100.06708500108776,0,38,-1.1758597705872447,260,1
0,116.80766588592792,0,69,0.9800916201979563,460,1
2,20.0,2,18,1.183375805833059,312,0
0,30.53676078850463,0,58,0.4927839739235272,94,1
1,109.28332304207945,0,76,-0.6503153948730749,125,1
0,61.69331932693589,1,59,1.6646680302676264,4,1
2,49.84837632225768,1,69,-2.191982864740198,560,0
0,32.375170390131885,0,19,-0.6832666972178264,58,1
0,53.349498953676715,0,69,1.1716821972228113,38,0
1,27.928921497285252,3,46,-0.3701116034225179,675,0
1,132.7328281819743,1,28,1.5964645248001856,578,0
0,68.26148374711848,0,67,-1.112101893948008,58,1
0,87.64230025503495,3,24,-0.5316381701269749,69,1
0,98.87035507799709,1,52,0.4173992775365288,58,1
0,98.37664469663918,3,47,-0.22202015038002296,56,1
0,102.20865831722715,2,33,-0.49039925256242106,94,1
0,51.07463347627431,2,32,1.420396431098524,48,1
0,61.063995851294166,0,57,1.5134449753891508,73,1
1,93.07094966326827,1,37,-0.4143797657075555,218,1
2,54.1783281508114,1,45,-1.7097678073296625,400,0
1,69.84680103918325,0,76,-2.1574838291873797,309,1
0,81.96291293274443,5,54,0.23929011478035628,27,1
0,93.5555524693113,0,20,0.6559556222187976,246,0
2,20.0,4,46,0.06299778557854581,64,0
0,91.44236949666835,0,76,-0.07090810708075847,407,1
0,62.98827826444824,0,54,-0.8045426146940825,156,0
1,91.22373132593142,0,26,0.6549797939138383,389,0
1,93.30795077064487,0,44,1.67818537889891,59,1
1,118.23745183357472,1,49,-2.216877677335556,81,1
0,110.60360942863609,0,65,-0.07750118878771532,39,1
0,110.39714987830888,1,78,-0.9703483494136004,24,1
2,113.31010957498715,1,63,-1.4904659940538516,157,0
0,78.74136954447837,2,67,-1.129975870784416,126,1
1,70.9655526111052,0,56,0.3796728556844046,224,0
1,96.18451249535003,3,48,0.404962197591166,319,0
1,91.96242854299066,3,64,1.4602877611748,143,1
0,60.728012897852196,3,43,0.008781547145461293,7,1
0,82.14470226424804,1,57,-1.7582216298695785,50,0
1,68.94710599646217,0,20,-0.23816954237597165,509,0
2,44.38201274619832,1,28,-1.3863790722157838,264,0
2,108.7138222412905,2,69,-1.206795886422005,2,1
0,71.65597727590267,2,46,0.5805590584064954,180,1
0,131.4612477309655,1,44,0.19418090559442003,15,1
2,21.235231894005018,1,75,0.5875655954353307,550,0
1,53.29663681469901,1,67,-0.357492847271728,175,0
2,70.97916510072615,3,64,0.790529563425356,355,1
0,104.12143292886742,1,27,-0.41340289829011123,24,1
1,81.98408117806555,1,78,1.1166828327422471,315,0
1,79.31418262542255,1,74,0.3446389394715425,418,0
1,36.182086223375585,2,52,-0.20699687048461748,306,1
0,35.29175808311586,0,64,0.21209304417609687,64,1
0,79.67513980869714,2,74,-0.017860700974917706,7,1
1,29.07682018544925,4,78,1.596106515312923,35,1
0,54.04366749132014,1,40,0.24543762257878912,87,1
0,85.02751987257572,2,23,-0.001612672394508496,18,0
2,40.53027183169672,1,28,-0.2384908570507993,117,1
0,118.1606788708542,0,77,0.843184219245011,56,1
2,106.71809032713671,5,60,0.7079133390535047,53,1
0,22.857400049850988,0,68,-0.27384163031262815,536,1
1,42.02886270454039,0,44,-1.1556415146228087,78,0
2,20.0,2,72,-0.9019681383783537,726,0
0,46.522259123556005,3,48,-0.18416253954219608,26,1
0,92.99165429717198,2,76,1.348927506119083,37,1
0,57.58315173175429,1,47,-0.25017662924691386,149,1
0,83.82391730847903,0,20,-0.5941236099655645,171,1
1,24.329970451547673,1,30,-1.7607193132486463,82,0
2,93.93925763745716,2,76,1.5135414356022965,669,0
0,53.3467231621495,2,71,0.56902814598146,206,1
0,70.36509046848715,1,57,0.7960099700058577,10,0
0,67.21376495820842,3,38,0.9616880519293749,48,1
1,31.853544373231486,1,60,-0.16473022875896323,691,0
0,35.407470047806534,1,28,0.08459063374753534,17,1
1,99.03383407010278,0,62,1.4886019419519942,215,0
1,81.96976472505087,3,20,0.17958088931913696,272,0
1,101.5014712466028,6,55,0.5875252900639945,3,1
0,79.73974706507555,4,48,0.8705507172005115,10,1
1,74.2897190442765,2,41,0.6429313324226437,261,0
0,20.0,1,59,-0.12816917026649377,42,1
0,61.888999097164906,0,68,-0.03388384281391958,133,1
2,69.17847038788769,0,29,0.7776404379759422,231,0
1,128.59321594817723,2,78,0.7760028599347263,146,1
0,90.60869896296032,4,63,1.1682325990194617,23,1
0,116.08183545128585,1,60,0.5510969833098386,35,1
0,87.92613117684185,2,44,0.5966056135920548,27,1
0,48.660903191515615,1,38,-0.44623336678444686,35,1
0,73.51372648449554,2,42,-0.5811495110719016,26,1
0,77.08670938792699,0,47,0.7806306743514945,78,0
0,41.82533290687955,0,47,-0.574185068016375,57,1
1,58.46837870221236,3,75,-0.020701003116861988,205,0
1,63.82699018968484,0,27,1.3790232409712908,56,0
1,118.16859497695354,2,20,1.220570292345089,59,1
0,20.0,2,30,0.3017888307971837,11,1
2,41.89614295121852,2,44,-0.12337891034350469,454,0
2,28.837624381911574,0,35,0.8676601410556147,432,0
2,105.39826390115392,3,76,-0.03649927744616561,8,1
2,91.95694207703143,5,62,-0.558282393010264,146,1
1,107.63556107143569,3,79,1.215774756407974,318,0
0,94.0210584263673,1,41,0.1816001391292812,93,1
1,131.79535005212205,0,63,-0.5772558209917463,539,0
1,86.76171510833456,2,79,0.47894018893263096,40,1
1,65.30567871630525,0,31,0.9712184131925081,54,1
1,80.28779131964028,0,56,-1.0076730647877605,7,1
0,107.3040738503789,2,61,-0.20045391335293464,145,1
0,46.618740242196495,0,74,-0.2466833675884122,68,1
2,50.44334252405858,2,21,0.45228716578347633,349,0
1,60.73119956206278,3,33,0.6320083228598582,112,1
1,20.0,1,68,-0.5514739112794855,386,0
0,74.14235225252641,1,27,-1.492751175906025,36,1
0,20.0,3,65,1.0317987545994007,57,1
2,71.59177938797858,1,54,-1.1199452705772128,227,0
1,95.9586926840575,4,44,0.27118420504387725,62,1
1,55.69370618068493,1,65,-0.13198089873068228,277,0
